"GAME_ID"|"PLAYER_ID"|"PLAYER_NAME"|"TEAM_ID"|"TEAM_NAME"|"PERIOD"|"MINUTES_REMAINING"|"SECONDS_REMAINING"|"EVENT_TYPE"|"SHOT_TYPE"|"SHOT_DISTANCE"|"LOC_X"|"LOC_Y"
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"4"|"55"|"Made Shot"|"2PT Field Goal"|21|-75|205
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"57"|"Missed Shot"|"2PT Field Goal"|4|24|37
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"1"|"Missed Shot"|"2PT Field Goal"|18|-27|183
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"9"|"16"|"Made Shot"|"3PT Field Goal"|25|-84|241
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"22"|"Missed Shot"|"3PT Field Goal"|27|-7|271
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"6"|"35"|"Made Shot"|"2PT Field Goal"|1|-18|1
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"4"|"29"|"Missed Shot"|"2PT Field Goal"|20|-68|189
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"5"|"38"|"Missed Shot"|"3PT Field Goal"|24|106|225
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"5"|"11"|"Missed Shot"|"3PT Field Goal"|25|-32|257
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"1"|"34"|"Missed Shot"|"2PT Field Goal"|8|-89|7
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"5"|"4"|"35"|"Made Shot"|"2PT Field Goal"|5|47|36
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"5"|"3"|"27"|"Made Shot"|"3PT Field Goal"|25|88|242
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"5"|"2"|"37"|"Made Shot"|"3PT Field Goal"|26|-163|206
"0021400348"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"5"|"0"|"33"|"Missed Shot"|"2PT Field Goal"|2|-24|9
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"8"|"26"|"Made Shot"|"2PT Field Goal"|20|-150|138
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"8"|"1"|"Missed Shot"|"3PT Field Goal"|29|77|285
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"38"|"Made Shot"|"2PT Field Goal"|1|-11|12
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"16"|"Missed Shot"|"2PT Field Goal"|17|151|91
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"4"|"40"|"Made Shot"|"2PT Field Goal"|0|9|3
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"10"|"Missed Shot"|"3PT Field Goal"|25|113|233
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"6"|"20"|"Made Shot"|"2PT Field Goal"|0|-2|-3
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"43"|"Made Shot"|"2PT Field Goal"|0|9|3
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"9"|"Missed Shot"|"3PT Field Goal"|25|220|124
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"1"|"22"|"Missed Shot"|"3PT Field Goal"|24|-183|159
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"16"|"Made Shot"|"2PT Field Goal"|11|26|108
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"7"|"33"|"Missed Shot"|"2PT Field Goal"|0|-2|9
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"7"|"6"|"Missed Shot"|"3PT Field Goal"|25|-78|246
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"5"|"48"|"Missed Shot"|"2PT Field Goal"|20|203|41
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"2"|"34"|"Missed Shot"|"2PT Field Goal"|1|-11|4
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"2"|"15"|"Made Shot"|"3PT Field Goal"|25|-89|242
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"1"|"30"|"Missed Shot"|"3PT Field Goal"|25|64|246
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"1"|"20"|"Missed Shot"|"2PT Field Goal"|1|12|7
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"7"|"10"|"Made Shot"|"2PT Field Goal"|14|-122|75
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"5"|"55"|"Missed Shot"|"3PT Field Goal"|25|218|138
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"3"|"15"|"Missed Shot"|"2PT Field Goal"|20|-207|-14
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"1"|"6"|"Missed Shot"|"2PT Field Goal"|1|-11|-3
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"0"|"38"|"Made Shot"|"2PT Field Goal"|0|7|4
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"0"|"10"|"Missed Shot"|"3PT Field Goal"|25|-119|227
"0021400365"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"0"|"6"|"Missed Shot"|"3PT Field Goal"|25|-128|217
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"9"|"44"|"Made Shot"|"3PT Field Goal"|24|64|238
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"7"|"7"|"Missed Shot"|"3PT Field Goal"|25|-70|244
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"19"|"Missed Shot"|"2PT Field Goal"|12|0|126
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"14"|"Made Shot"|"3PT Field Goal"|27|-172|213
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"11"|"3"|"Missed Shot"|"3PT Field Goal"|26|174|195
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"8"|"57"|"Made Shot"|"2PT Field Goal"|0|6|7
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"7"|"37"|"Made Shot"|"3PT Field Goal"|27|204|181
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"6"|"22"|"Missed Shot"|"3PT Field Goal"|29|-41|288
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"4"|"28"|"Made Shot"|"3PT Field Goal"|27|-205|189
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"3"|"57"|"Made Shot"|"2PT Field Goal"|1|13|15
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"3"|"31"|"Missed Shot"|"3PT Field Goal"|28|-40|279
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"47"|"Made Shot"|"2PT Field Goal"|2|23|4
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"10"|"29"|"Missed Shot"|"2PT Field Goal"|7|62|41
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"9"|"26"|"Made Shot"|"2PT Field Goal"|1|-2|15
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"6"|"37"|"Made Shot"|"2PT Field Goal"|14|-7|149
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"9"|"14"|"Missed Shot"|"2PT Field Goal"|18|-133|134
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"8"|"8"|"Made Shot"|"3PT Field Goal"|25|163|197
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"6"|"42"|"Made Shot"|"2PT Field Goal"|1|-13|4
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"5"|"30"|"Missed Shot"|"3PT Field Goal"|26|-89|246
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"4"|"39"|"Missed Shot"|"3PT Field Goal"|22|-228|25
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"2"|"41"|"Made Shot"|"2PT Field Goal"|15|43|153
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"1"|"39"|"Made Shot"|"2PT Field Goal"|10|-89|58
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"1"|"18"|"Made Shot"|"2PT Field Goal"|3|15|26
"0021400382"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"0"|"50"|"Missed Shot"|"3PT Field Goal"|28|195|201
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"10"|"8"|"Missed Shot"|"3PT Field Goal"|29|-168|242
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"7"|"11"|"Missed Shot"|"2PT Field Goal"|10|95|52
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"34"|"Made Shot"|"2PT Field Goal"|2|13|20
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"2"|"34"|"Made Shot"|"2PT Field Goal"|7|-60|45
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"2"|"20"|"Made Shot"|"2PT Field Goal"|1|9|9
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"1"|"55"|"Made Shot"|"3PT Field Goal"|28|-127|255
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"0"|"25"|"Missed Shot"|"2PT Field Goal"|1|-7|17
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"5"|"25"|"Missed Shot"|"3PT Field Goal"|28|-123|255
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"32"|"Made Shot"|"2PT Field Goal"|12|-70|105
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"11"|"2"|"Missed Shot"|"2PT Field Goal"|18|-123|143
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"7"|"38"|"Missed Shot"|"3PT Field Goal"|26|212|154
"0021400415"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"6"|"42"|"Missed Shot"|"3PT Field Goal"|23|-231|4
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"9"|"37"|"Made Shot"|"2PT Field Goal"|4|43|4
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"5"|"32"|"Made Shot"|"3PT Field Goal"|25|-117|224
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"4"|"58"|"Missed Shot"|"3PT Field Goal"|25|111|231
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"29"|"Made Shot"|"2PT Field Goal"|0|2|1
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"6"|"54"|"Made Shot"|"2PT Field Goal"|1|-10|1
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"3"|"32"|"Made Shot"|"2PT Field Goal"|3|-30|17
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"30"|"Missed Shot"|"3PT Field Goal"|25|103|235
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"51"|"Made Shot"|"2PT Field Goal"|10|1|107
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"35"|"Missed Shot"|"2PT Field Goal"|12|-101|72
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"52"|"Made Shot"|"2PT Field Goal"|18|-81|170
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"30"|"Made Shot"|"2PT Field Goal"|16|99|134
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"2"|"Made Shot"|"3PT Field Goal"|25|-4|257
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"7"|"36"|"Missed Shot"|"3PT Field Goal"|28|-136|246
"0021400426"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"7"|"10"|"Made Shot"|"2PT Field Goal"|16|83|138
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"10"|"52"|"Made Shot"|"2PT Field Goal"|16|1|165
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"10"|"38"|"Made Shot"|"3PT Field Goal"|26|152|222
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"10"|"10"|"Missed Shot"|"3PT Field Goal"|25|141|213
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"4"|"37"|"Missed Shot"|"3PT Field Goal"|25|-175|181
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"42"|"Made Shot"|"2PT Field Goal"|21|-174|119
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"30"|"Made Shot"|"2PT Field Goal"|2|-23|-3
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"2"|"19"|"Made Shot"|"2PT Field Goal"|20|-103|173
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"11"|"21"|"Missed Shot"|"3PT Field Goal"|25|-122|228
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"10"|"18"|"Missed Shot"|"2PT Field Goal"|0|-7|4
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"9"|"47"|"Missed Shot"|"2PT Field Goal"|15|-16|154
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"7"|"47"|"Missed Shot"|"3PT Field Goal"|25|163|201
"0021400431"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"3"|"21"|"Missed Shot"|"2PT Field Goal"|22|-155|162
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"8"|"39"|"Missed Shot"|"3PT Field Goal"|26|-4|260
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"7"|"51"|"Missed Shot"|"2PT Field Goal"|16|24|159
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"45"|"Made Shot"|"3PT Field Goal"|25|218|129
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"57"|"Made Shot"|"2PT Field Goal"|1|-15|3
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"13"|"Made Shot"|"2PT Field Goal"|17|-123|129
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"0"|"46"|"Made Shot"|"3PT Field Goal"|26|-191|184
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"0"|"0"|"Missed Shot"|"3PT Field Goal"|45|191|418
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"4"|"3"|"Missed Shot"|"2PT Field Goal"|1|7|9
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"24"|"Made Shot"|"2PT Field Goal"|1|-18|6
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"1"|"11"|"Missed Shot"|"3PT Field Goal"|26|77|252
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"50"|"Missed Shot"|"3PT Field Goal"|26|207|165
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"7"|"Missed Shot"|"2PT Field Goal"|18|111|146
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"9"|"52"|"Made Shot"|"3PT Field Goal"|23|230|-14
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"23"|"Made Shot"|"2PT Field Goal"|2|-10|20
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"6"|"36"|"Made Shot"|"2PT Field Goal"|21|-117|186
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"6"|"0"|"Missed Shot"|"3PT Field Goal"|26|-112|236
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"5"|"0"|"Made Shot"|"3PT Field Goal"|24|236|53
"0021400452"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"0"|"38"|"Missed Shot"|"2PT Field Goal"|2|-19|15
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"36"|"Missed Shot"|"3PT Field Goal"|27|-201|190
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"4"|"49"|"Made Shot"|"3PT Field Goal"|26|-157|216
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"20"|"Made Shot"|"3PT Field Goal"|27|-201|190
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"1"|"42"|"Missed Shot"|"3PT Field Goal"|25|-213|148
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"35"|"Made Shot"|"2PT Field Goal"|18|124|132
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"6"|"42"|"Missed Shot"|"3PT Field Goal"|26|0|265
"0021400474"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"5"|"10"|"Made Shot"|"3PT Field Goal"|26|-86|247
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"11"|"22"|"Made Shot"|"3PT Field Goal"|27|-175|209
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"7"|"56"|"Missed Shot"|"2PT Field Goal"|2|-18|15
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"53"|"Made Shot"|"2PT Field Goal"|0|9|3
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"0"|"33"|"Missed Shot"|"3PT Field Goal"|29|-120|274
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"37"|"Missed Shot"|"3PT Field Goal"|27|-152|233
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"18"|"Missed Shot"|"3PT Field Goal"|25|230|107
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"11"|"Made Shot"|"3PT Field Goal"|26|168|200
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"43"|"Made Shot"|"2PT Field Goal"|0|-8|4
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"5"|"2"|"Missed Shot"|"3PT Field Goal"|26|-13|261
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"4"|"2"|"Made Shot"|"2PT Field Goal"|0|0|1
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"2"|"44"|"Missed Shot"|"3PT Field Goal"|27|-34|272
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"0"|"48"|"Missed Shot"|"3PT Field Goal"|25|124|225
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"7"|"39"|"Made Shot"|"3PT Field Goal"|28|181|225
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"7"|"12"|"Missed Shot"|"2PT Field Goal"|14|-130|55
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"4"|"48"|"Made Shot"|"2PT Field Goal"|1|7|9
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"3"|"45"|"Made Shot"|"2PT Field Goal"|2|14|17
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"2"|"20"|"Made Shot"|"3PT Field Goal"|23|-234|37
"0021400493"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"1"|"38"|"Made Shot"|"3PT Field Goal"|27|176|211
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"11"|"15"|"Made Shot"|"2PT Field Goal"|1|12|1
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"10"|"45"|"Made Shot"|"2PT Field Goal"|9|-95|30
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"4"|"8"|"Made Shot"|"2PT Field Goal"|1|-15|11
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"42"|"Missed Shot"|"2PT Field Goal"|22|-188|119
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"3"|"25"|"Missed Shot"|"2PT Field Goal"|16|-10|160
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"2"|"50"|"Made Shot"|"2PT Field Goal"|2|6|22
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"3"|"38"|"Made Shot"|"2PT Field Goal"|0|-8|0
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"1"|"51"|"Missed Shot"|"2PT Field Goal"|1|0|12
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"9"|"30"|"Missed Shot"|"3PT Field Goal"|26|179|192
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"5"|"45"|"Missed Shot"|"3PT Field Goal"|27|141|236
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"5"|"29"|"Missed Shot"|"2PT Field Goal"|12|-4|121
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"10"|"6"|"Missed Shot"|"3PT Field Goal"|26|88|252
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"7"|"53"|"Made Shot"|"3PT Field Goal"|31|-146|277
"0021400518"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"4"|"41"|"Made Shot"|"2PT Field Goal"|2|0|22
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"8"|"51"|"Made Shot"|"2PT Field Goal"|20|62|194
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"6"|"22"|"Made Shot"|"3PT Field Goal"|26|-169|205
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"5"|"31"|"Missed Shot"|"2PT Field Goal"|21|-147|154
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"4"|"43"|"Missed Shot"|"2PT Field Goal"|13|-86|110
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"7"|"47"|"Missed Shot"|"2PT Field Goal"|9|-8|96
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"4"|"23"|"Made Shot"|"3PT Field Goal"|31|174|257
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"3"|"54"|"Missed Shot"|"3PT Field Goal"|27|116|250
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"2"|"18"|"Made Shot"|"2PT Field Goal"|0|2|0
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"46"|"Made Shot"|"3PT Field Goal"|28|108|260
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"2"|"0"|"5"|"Missed Shot"|"3PT Field Goal"|28|157|233
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"3"|"8"|"7"|"Missed Shot"|"2PT Field Goal"|20|89|183
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"8"|"59"|"Missed Shot"|"3PT Field Goal"|26|-188|186
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"5"|"44"|"Made Shot"|"2PT Field Goal"|6|13|64
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"4"|"43"|"Missed Shot"|"2PT Field Goal"|5|-51|17
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"4"|"37"|"Made Shot"|"3PT Field Goal"|24|-177|172
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"3"|"58"|"Missed Shot"|"3PT Field Goal"|28|91|265
"0021400533"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"4"|"0"|"53"|"Made Shot"|"2PT Field Goal"|1|1|14
"0021400547"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"11"|"15"|"Made Shot"|"2PT Field Goal"|20|-108|175
"0021400547"|"201939"|"Stephen Curry"|"1610612744"|"Golden State Warriors"|"1"|"10"|"47"|"Missed Shot"|"3PT Field Goal"|25|-221|135
